,Idade,Salario_anual,Situacao_prop,Tempo_trabalho,Motivo_emprest,Pont_emprest,Total_emprest,Tx_juros,Possib_inadimp,Renda_pecentual,Periodo,Inadimplente
13445,22.0,58617.0,Rent,6.0,Medical,D,5400.0,15.21,1.0,0.09,2,N
13446,25.0,71000.0,Mortgage,4.0,Venture,C,4800.0,13.49,0.0,0.07,3,Y
13447,24.0,35500.0,Mortgage,4.0,Debtconsolidation,A,14500.0,11.0,0.0,0.41,3,N
13448,25.0,31000.0,Rent,9.0,Education,A,7000.0,7.51,0.0,0.23,4,N
13449,22.0,65000.0,Mortgage,1.0,Personal,B,7500.0,10.08,0.0,0.12,4,N
13450,22.0,84000.0,Mortgage,5.0,Personal,A,10000.0,11.0,0.0,0.12,2,N
13451,22.0,30000.0,Rent,0.0,Education,B,5000.0,11.49,0.0,0.17,2,N
13452,26.0,45000.0,Mortgage,10.0,Medical,B,4325.0,11.0,0.0,0.1,4,N
13453,24.0,56000.0,Rent,8.0,Venture,B,12000.0,11.49,0.0,0.21,2,N
13454,39.0,49000.0,Rent,2.0,Debtconsolidation,D,12000.0,14.59,1.0,0.24,14,N
13455,25.0,90000.0,Mortgage,4.0,Venture,B,10000.0,10.0,0.0,0.11,2,N
13456,24.0,70000.0,Mortgage,8.0,Venture,B,25000.0,9.62,0.0,0.36,2,N
13457,24.0,96000.0,Mortgage,8.0,Homeimprovement,A,35000.0,7.9,0.0,0.36,4,N
13458,25.0,93080.0,Mortgage,3.0,Debtconsolidation,C,8450.0,13.49,0.0,0.09,2,Y
13459,25.0,36000.0,Rent,4.0,Education,A,12000.0,5.79,1.0,0.33,3,N
13460,47.0,18000.0,Mortgage,4.0,Personal,A,3000.0,5.42,1.0,0.17,12,N
13461,30.0,20800.0,Rent,0.0,Medical,A,7250.0,8.0,1.0,0.35,10,N
13462,36.0,51000.0,Mortgage,4.0,Education,B,4775.0,11.14,0.0,0.09,11,N
13463,38.0,36400.0,Rent,1.0,Personal,C,6000.0,12.87,0.0,0.16,17,Y
13464,35.0,75000.0,Own,2.0,Medical,B,25000.0,10.99,0.0,0.33,7,N
13465,33.0,40000.0,Rent,0.0,Debtconsolidation,A,6000.0,7.51,0.0,0.15,6,N
13466,31.0,36000.0,Rent,4.0,Medical,B,8000.0,10.65,0.0,0.22,6,N
13467,30.0,50000.0,Mortgage,11.0,Debtconsolidation,B,10000.0,11.0,0.0,0.2,8,N
13468,25.0,48000.0,Rent,2.0,Medical,B,1500.0,10.36,0.0,0.03,3,N
13469,40.0,62000.0,Own,5.0,Debtconsolidation,D,4800.0,11.0,0.0,0.08,16,N
13470,30.0,65000.0,Rent,14.0,Personal,C,11475.0,13.72,0.0,0.18,6,N
13471,30.0,40800.0,Rent,7.0,Personal,B,2400.0,11.49,1.0,0.06,9,N
13472,41.0,71500.0,Rent,4.0,Education,A,10000.0,7.14,0.0,0.14,14,N
13473,37.0,200000.0,Mortgage,3.0,Education,D,10000.0,13.8,0.0,0.05,16,N
13474,42.0,113000.0,Mortgage,11.0,Education,D,24000.0,15.31,1.0,0.21,15,Y
13475,23.0,75000.0,Rent,0.0,Personal,B,10000.0,11.49,0.0,0.13,2,N
13476,29.0,56000.0,Mortgage,8.0,Venture,A,13000.0,7.88,0.0,0.23,5,N
13477,23.0,83000.0,Rent,0.0,Venture,A,12000.0,7.51,0.0,0.14,3,N
13478,50.0,51500.0,Own,7.0,Venture,A,10875.0,7.49,0.0,0.21,14,N
13479,36.0,103000.0,Rent,6.0,Venture,C,25000.0,12.53,1.0,0.24,15,Y
13480,26.0,42000.0,Rent,3.0,Debtconsolidation,A,4500.0,7.66,0.0,0.11,2,N
13481,23.0,85000.0,Rent,7.0,Medical,B,10000.0,11.89,0.0,0.12,4,N
13482,24.0,49000.0,Rent,8.0,Education,A,7000.0,7.49,1.0,0.14,4,N
13483,23.0,87000.0,Mortgage,0.0,Education,C,12000.0,12.73,0.0,0.14,2,Y
13484,22.0,33000.0,Rent,6.0,Personal,B,10000.0,12.42,1.0,0.3,3,N
13485,42.0,120000.0,Mortgage,18.0,Personal,B,6000.0,10.38,0.0,0.05,11,N
13486,32.0,51400.0,Rent,1.0,Homeimprovement,A,8000.0,7.51,0.0,0.16,10,N
13487,27.0,149616.0,Own,0.0,Medical,C,15000.0,11.03,0.0,0.1,10,N
13488,30.0,120000.0,Mortgage,14.0,Venture,D,7500.0,15.65,0.0,0.06,8,N
13489,47.0,85000.0,Mortgage,5.0,Debtconsolidation,A,5500.0,6.76,0.0,0.06,12,N
13490,22.0,47000.0,Rent,6.0,Debtconsolidation,C,19200.0,12.29,1.0,0.41,4,Y
13491,22.0,66000.0,Mortgage,6.0,Debtconsolidation,B,10000.0,11.49,0.0,0.15,3,N
13492,24.0,112000.0,Mortgage,0.0,Debtconsolidation,B,6000.0,9.91,0.0,0.05,4,N
13493,27.0,30000.0,Rent,3.0,Debtconsolidation,A,13000.0,7.88,1.0,0.43,8,N
13494,24.0,44000.0,Mortgage,7.0,Personal,B,10000.0,9.99,0.0,0.23,3,N
13495,36.0,53000.0,Mortgage,0.0,Debtconsolidation,C,2200.0,14.35,0.0,0.04,17,Y
13496,24.0,72000.0,Mortgage,2.0,Education,E,6000.0,16.77,0.0,0.08,3,Y
13497,34.0,56000.0,Rent,16.0,Debtconsolidation,A,5000.0,8.9,0.0,0.09,5,N
13498,24.0,52000.0,Mortgage,6.0,Venture,A,9000.0,5.79,0.0,0.17,2,N
13499,36.0,124000.0,Mortgage,2.0,Debtconsolidation,C,2000.0,12.99,0.0,0.02,16,Y
13500,23.0,40000.0,Rent,7.0,Education,B,11650.0,11.99,0.0,0.29,4,N
13501,31.0,52000.0,Mortgage,0.0,Venture,B,25000.0,10.71,0.0,0.48,7,N
13502,31.0,24000.0,Own,14.0,Personal,D,2000.0,16.29,0.0,0.08,9,N
13503,23.0,62000.0,Rent,3.0,Education,C,10000.0,13.49,0.0,0.16,4,N
13504,21.0,68000.0,Rent,3.0,Medical,C,3000.0,11.78,0.0,0.04,4,Y
13505,25.0,45000.0,Mortgage,9.0,Debtconsolidation,A,3200.0,7.74,0.0,0.07,3,N
13506,23.0,46200.0,Rent,5.0,Personal,B,9000.0,9.99,0.0,0.19,3,N
13507,35.0,71500.0,Mortgage,1.0,Homeimprovement,B,19200.0,10.99,0.0,0.27,6,N
13508,36.0,93000.0,Rent,1.0,Medical,C,12000.0,13.48,0.0,0.13,13,N
13509,30.0,100000.0,Mortgage,14.0,Medical,B,15000.0,11.14,0.0,0.15,9,N
13510,37.0,70000.0,Mortgage,0.0,Venture,B,10000.0,11.0,0.0,0.14,11,N
13511,23.0,25000.0,Rent,7.0,Venture,A,6000.0,7.51,0.0,0.24,2,N
13512,21.0,12960.0,Rent,2.0,Venture,B,2525.0,11.0,1.0,0.19,2,N
13513,36.0,53800.0,Mortgage,20.0,Debtconsolidation,D,18200.0,18.25,1.0,0.34,12,Y
13514,23.0,61360.0,Own,3.0,Medical,A,6125.0,8.59,0.0,0.1,4,N
13515,25.0,36000.0,Own,2.0,Medical,A,8400.0,5.99,0.0,0.23,3,N
13516,21.0,24000.0,Rent,5.0,Venture,B,2000.0,11.14,0.0,0.08,4,N
13517,29.0,35000.0,Rent,0.0,Venture,A,3200.0,7.49,0.0,0.09,6,N
13518,27.0,108000.0,Mortgage,3.0,Homeimprovement,A,13750.0,5.79,0.0,0.13,5,N
13519,24.0,48000.0,Own,8.0,Venture,C,2200.0,15.27,0.0,0.05,4,Y
13520,23.0,96000.0,Mortgage,1.0,Education,A,10000.0,7.49,0.0,0.1,3,N
13521,31.0,20400.0,Rent,0.0,Medical,B,6225.0,9.76,1.0,0.31,9,N
13522,23.0,50000.0,Rent,8.0,Venture,A,7000.0,11.0,0.0,0.14,2,N
13523,37.0,68480.0,Rent,2.0,Medical,C,3600.0,15.23,0.0,0.05,11,Y
13524,25.0,43500.0,Rent,0.0,Medical,A,4500.0,6.76,0.0,0.1,2,N
13525,24.0,80004.0,Mortgage,8.0,Venture,A,6000.0,8.63,0.0,0.07,4,N
13526,23.0,21888.0,Rent,8.0,Education,B,6600.0,11.11,0.0,0.3,2,N
13527,46.0,90000.0,Mortgage,5.0,Debtconsolidation,A,20000.0,6.91,0.0,0.22,15,N
13528,28.0,66887.0,Mortgage,2.0,Venture,B,25000.0,10.36,0.0,0.37,8,N
13529,23.0,46000.0,Rent,7.0,Homeimprovement,C,10000.0,13.43,1.0,0.22,4,N
13530,26.0,36108.0,Rent,7.0,Medical,D,2000.0,16.49,0.0,0.06,3,N
13531,26.0,95000.0,Rent,9.0,Homeimprovement,D,18000.0,15.31,0.0,0.19,3,N
13532,22.0,60000.0,Rent,6.0,Personal,B,4000.0,12.21,0.0,0.07,3,N
13533,22.0,36500.0,Rent,0.0,Venture,A,18725.0,6.54,1.0,0.51,3,N
13534,42.0,40000.0,Rent,6.0,Debtconsolidation,B,1950.0,11.86,0.0,0.05,17,N
13535,33.0,82000.0,Rent,9.0,Venture,A,5000.0,7.51,0.0,0.06,8,N
13536,27.0,45000.0,Rent,4.0,Medical,C,10000.0,14.22,0.0,0.22,6,Y
13537,27.0,69996.0,Rent,3.0,Homeimprovement,D,10800.0,14.91,0.0,0.15,6,N
13538,36.0,175000.0,Mortgage,2.0,Medical,A,11800.0,7.51,0.0,0.07,11,N
13539,24.0,82500.0,Own,8.0,Venture,A,10000.0,5.79,0.0,0.12,4,N
13540,23.0,57504.0,Mortgage,1.0,Debtconsolidation,A,9000.0,6.54,0.0,0.16,3,N
13541,31.0,34000.0,Rent,3.0,Debtconsolidation,A,5000.0,5.42,0.0,0.15,7,N
13542,27.0,40000.0,Rent,4.0,Education,C,6000.0,12.73,0.0,0.15,10,N
13543,27.0,31000.0,Own,3.0,Homeimprovement,B,5500.0,10.65,0.0,0.18,7,N
13544,28.0,48000.0,Rent,0.0,Homeimprovement,C,7000.0,12.68,1.0,0.15,10,N
13545,33.0,115000.0,Mortgage,10.0,Medical,B,25000.0,11.86,0.0,0.22,8,N
13546,34.0,36000.0,Rent,1.0,Medical,C,4000.0,13.61,0.0,0.11,10,N
13547,26.0,48996.0,Rent,8.0,Debtconsolidation,D,2500.0,14.59,1.0,0.05,2,N
13548,24.0,43000.0,Mortgage,1.0,Medical,A,7000.0,6.92,0.0,0.16,3,N
13549,26.0,43680.0,Rent,5.0,Medical,B,5000.0,10.65,0.0,0.11,4,N
13550,28.0,57600.0,Rent,1.0,Personal,B,3300.0,11.0,0.0,0.06,8,N
13551,24.0,60000.0,Mortgage,8.0,Education,A,10000.0,6.03,0.0,0.17,3,N
13552,24.0,45000.0,Mortgage,4.0,Medical,A,1500.0,11.0,0.0,0.03,2,N
13553,27.0,52500.0,Rent,7.0,Personal,A,11425.0,7.51,0.0,0.22,7,N
13554,55.0,94000.0,Mortgage,11.0,Personal,A,4000.0,6.62,0.0,0.04,26,N
13555,38.0,103970.0,Mortgage,0.0,Debtconsolidation,C,15000.0,14.35,0.0,0.14,14,Y
13556,26.0,50000.0,Own,7.0,Medical,A,12000.0,8.49,0.0,0.24,4,N
13557,22.0,26124.0,Rent,2.0,Education,A,7125.0,5.79,0.0,0.27,2,N
13558,33.0,350000.0,Mortgage,0.0,Venture,C,10000.0,14.65,0.0,0.03,10,Y
13559,28.0,21000.0,Rent,3.0,Personal,A,1000.0,7.49,0.0,0.05,9,N
13560,73.0,75000.0,Rent,0.0,Medical,A,7800.0,11.0,0.0,0.1,24,N
13561,23.0,40000.0,Own,7.0,Education,A,13000.0,7.29,0.0,0.33,4,N
13562,26.0,36000.0,Mortgage,7.0,Education,B,8000.0,10.37,0.0,0.08,6,N
13563,35.0,44000.0,Rent,3.0,Personal,E,5000.0,16.95,1.0,0.11,9,Y
13564,40.0,60000.0,Mortgage,1.0,Homeimprovement,C,3500.0,12.99,0.0,0.06,14,Y
13565,28.0,21600.0,Rent,4.0,Venture,D,9750.0,11.0,1.0,0.45,10,N
13566,24.0,98000.0,Own,8.0,Venture,A,12000.0,7.49,0.0,0.12,2,N
13567,47.0,64200.0,Rent,1.0,Education,B,10000.0,11.0,0.0,0.16,14,N
13568,21.0,33000.0,Mortgage,5.0,Homeimprovement,C,2000.0,14.27,1.0,0.06,4,N
13569,24.0,45000.0,Mortgage,3.0,Venture,C,15000.0,13.06,0.0,0.33,3,N
13570,21.0,23040.0,Rent,3.0,Medical,C,2000.0,13.11,0.0,0.09,2,Y
13571,26.0,70000.0,Mortgage,5.0,Personal,A,4500.0,7.51,0.0,0.06,4,N
13572,34.0,38000.0,Mortgage,12.0,Debtconsolidation,B,12775.0,9.91,0.0,0.34,5,N
13573,26.0,45000.0,Mortgage,10.0,Debtconsolidation,A,10000.0,6.91,0.0,0.22,4,N
13574,28.0,32000.0,Rent,5.0,Medical,A,5000.0,6.99,0.0,0.16,7,N
13575,26.0,52800.0,Rent,4.0,Venture,B,8975.0,10.99,0.0,0.17,2,N
13576,21.0,131000.0,Rent,0.0,Venture,A,30000.0,5.99,0.0,0.23,4,N
13577,24.0,120000.0,Rent,8.0,Venture,B,16000.0,12.18,0.0,0.13,4,N
13578,24.0,74360.0,Own,7.0,Venture,A,25000.0,11.0,0.0,0.34,4,N
13579,22.0,31193.0,Own,0.0,Debtconsolidation,D,4000.0,14.74,0.0,0.13,2,Y
13580,60.0,45600.0,Rent,1.0,Venture,B,20000.0,10.0,1.0,0.44,26,N
13581,21.0,42504.0,Rent,0.0,Education,A,6300.0,6.99,0.0,0.15,3,N
13582,35.0,75000.0,Mortgage,2.0,Personal,C,20000.0,13.49,0.0,0.27,5,Y
13583,43.0,54000.0,Rent,0.0,Debtconsolidation,A,3000.0,8.94,0.0,0.06,14,N
13584,23.0,91000.0,Mortgage,3.0,Education,B,12000.0,11.0,0.0,0.13,4,N
13585,23.0,24000.0,Rent,1.0,Venture,B,5000.0,11.48,0.0,0.21,4,N
13586,29.0,210000.0,Mortgage,2.0,Medical,B,14000.0,12.42,0.0,0.07,6,N
13587,35.0,20000.0,Rent,4.0,Education,D,6000.0,15.99,0.0,0.3,5,N
13588,26.0,120000.0,Mortgage,8.0,Debtconsolidation,A,4000.0,7.14,0.0,0.03,3,N
13589,26.0,46000.0,Rent,2.0,Medical,B,6400.0,9.67,0.0,0.14,4,N
13590,23.0,105000.0,Mortgage,5.0,Education,E,15000.0,16.82,0.0,0.14,4,Y
13591,28.0,51000.0,Rent,13.0,Venture,D,7500.0,16.49,0.0,0.15,7,Y
13592,25.0,65900.0,Rent,2.0,Debtconsolidation,A,10000.0,8.49,0.0,0.15,2,N
13593,26.0,54000.0,Mortgage,2.0,Homeimprovement,C,6000.0,13.98,1.0,0.11,3,Y
13594,22.0,20000.0,Rent,2.0,Education,C,3000.0,13.11,0.0,0.15,4,N
13595,25.0,80004.0,Rent,5.0,Education,B,10000.0,9.62,0.0,0.12,4,N
13596,31.0,77000.0,Mortgage,4.0,Homeimprovement,C,10000.0,14.65,0.0,0.13,6,N
13597,24.0,40800.0,Mortgage,0.0,Medical,B,8000.0,11.99,0.0,0.2,4,N
13598,23.0,57744.0,Mortgage,7.0,Personal,B,2500.0,10.37,0.0,0.04,2,N
13599,23.0,69996.0,Rent,4.0,Personal,C,15000.0,13.43,0.0,0.21,4,Y
13600,22.0,43500.0,Rent,0.0,Education,A,3000.0,5.42,0.0,0.07,3,N
13601,26.0,14400.0,Rent,4.0,Medical,B,2350.0,9.91,1.0,0.16,4,N
13602,23.0,48562.0,Rent,4.0,Venture,A,3500.0,8.0,0.0,0.07,2,N
13603,23.0,66000.0,Mortgage,3.0,Venture,A,6000.0,7.88,0.0,0.09,2,N
13604,40.0,56448.0,Rent,4.0,Homeimprovement,F,28000.0,18.62,1.0,0.5,14,N
13605,33.0,85000.0,Rent,16.0,Debtconsolidation,C,20000.0,15.27,0.0,0.24,10,N
13606,29.0,160000.0,Mortgage,8.0,Education,A,7000.0,11.0,0.0,0.04,8,N
13607,26.0,14800.0,Rent,5.0,Debtconsolidation,A,21000.0,6.54,1.0,0.15,4,N
13608,29.0,67000.0,Mortgage,13.0,Homeimprovement,A,10000.0,7.14,0.0,0.15,6,N
13609,30.0,34000.0,Rent,1.0,Homeimprovement,C,7500.0,11.0,1.0,0.22,8,Y
13610,23.0,65000.0,Mortgage,7.0,Education,A,4000.0,7.75,0.0,0.06,2,N
13611,26.0,34000.0,Rent,1.0,Venture,C,5500.0,13.11,0.0,0.16,3,N
13612,25.0,90000.0,Mortgage,9.0,Personal,A,10000.0,5.42,0.0,0.11,2,N
13613,30.0,50000.0,Rent,6.0,Venture,B,4600.0,11.49,0.0,0.09,7,N
13614,21.0,33000.0,Own,4.0,Personal,A,2500.0,6.03,0.0,0.08,4,N
13615,29.0,50400.0,Own,4.0,Education,B,9000.0,10.37,0.0,0.18,9,N
13616,23.0,28000.0,Mortgage,5.0,Education,A,4000.0,6.92,0.0,0.14,4,N
13617,27.0,56004.0,Mortgage,4.0,Personal,A,3100.0,9.32,0.0,0.06,7,N
13618,24.0,110000.0,Rent,8.0,Venture,A,3000.0,7.88,0.0,0.03,2,N
13619,29.0,75000.0,Own,1.0,Venture,B,18000.0,12.42,0.0,0.24,9,N
13620,27.0,57240.0,Own,4.0,Medical,B,15000.0,11.99,0.0,0.26,10,N
13621,36.0,27600.0,Rent,0.0,Education,B,1000.0,11.49,0.0,0.04,12,N
13622,40.0,71599.0,Rent,0.0,Personal,A,6000.0,9.63,0.0,0.08,14,N
13623,25.0,50000.0,Rent,6.0,Education,A,10000.0,7.49,0.0,0.2,3,N
13624,26.0,92500.0,Rent,3.0,Debtconsolidation,B,12000.0,11.71,0.0,0.13,3,N
13625,32.0,84456.0,Rent,5.0,Debtconsolidation,B,10000.0,9.88,0.0,0.12,10,N
13626,24.0,105000.0,Rent,8.0,Debtconsolidation,A,8000.0,7.51,0.0,0.08,3,N
13627,23.0,90000.0,Mortgage,8.0,Debtconsolidation,B,3600.0,12.69,0.0,0.04,3,N
13628,29.0,100000.0,Rent,7.0,Homeimprovement,B,4000.0,11.0,0.0,0.04,7,N
13629,24.0,24000.0,Mortgage,3.0,Medical,A,8000.0,5.99,0.0,0.33,4,N
13630,25.0,55000.0,Rent,0.0,Personal,A,10000.0,5.42,0.0,0.18,4,N
13631,24.0,60000.0,Rent,4.0,Venture,A,5850.0,7.49,0.0,0.1,3,N
13632,24.0,54000.0,Rent,6.0,Education,A,12000.0,8.49,0.0,0.22,4,N
13633,36.0,58000.0,Mortgage,12.0,Personal,A,21600.0,6.54,0.0,0.37,14,N
13634,27.0,35000.0,Mortgage,3.0,Medical,E,6000.0,16.69,1.0,0.17,8,N
13635,24.0,80400.0,Mortgage,5.0,Venture,A,12000.0,5.79,0.0,0.15,3,N
13636,34.0,143150.0,Mortgage,0.0,Venture,A,12000.0,9.32,0.0,0.08,6,N
13637,22.0,46000.0,Rent,4.0,Education,A,5000.0,7.88,0.0,0.11,2,N
13638,31.0,37000.0,Rent,5.0,Personal,C,7500.0,15.23,0.0,0.2,6,N
13639,22.0,44000.0,Rent,2.0,Venture,D,10000.0,15.58,1.0,0.23,3,N
13640,40.0,82531.0,Mortgage,1.0,Medical,A,6000.0,11.0,0.0,0.07,14,N
13641,29.0,54000.0,Mortgage,8.0,Medical,A,7500.0,7.49,1.0,0.14,7,N
13642,31.0,90000.0,Mortgage,9.0,Medical,A,14400.0,7.66,0.0,0.16,6,N
13643,33.0,49700.0,Mortgage,0.0,Personal,A,12000.0,6.92,0.0,0.24,9,N
13644,42.0,72000.0,Mortgage,20.0,Homeimprovement,A,8400.0,6.62,0.0,0.12,11,N
13645,31.0,40000.0,Rent,5.0,Medical,C,2500.0,13.23,0.0,0.06,5,Y
13646,22.0,40000.0,Mortgage,6.0,Debtconsolidation,A,4750.0,11.0,0.0,0.12,3,N
13647,26.0,48000.0,Rent,2.0,Medical,B,10000.0,12.21,0.0,0.21,3,N
13648,24.0,101000.0,Mortgage,3.0,Education,A,7000.0,11.0,1.0,0.07,4,N
13649,22.0,31000.0,Rent,5.0,Personal,B,5550.0,11.36,1.0,0.18,3,N
13650,23.0,92004.0,Rent,2.0,Debtconsolidation,B,8000.0,11.49,0.0,0.09,4,N
13651,23.0,130208.0,Mortgage,7.0,Debtconsolidation,C,20000.0,12.73,0.0,0.15,3,N
13652,30.0,45000.0,Mortgage,6.0,Homeimprovement,A,7500.0,7.9,0.0,0.17,5,N
13653,32.0,70000.0,Rent,1.0,Debtconsolidation,B,9450.0,10.83,0.0,0.14,10,N
13654,32.0,53408.0,Mortgage,8.0,Venture,B,1400.0,10.99,0.0,0.03,6,N
13655,21.0,26300.0,Own,4.0,Medical,A,7500.0,6.62,0.0,0.29,4,N
13656,33.0,10080.0,Own,11.0,Venture,A,7200.0,6.03,1.0,0.71,8,N
13657,25.0,45000.0,Rent,0.0,Debtconsolidation,C,10000.0,12.98,0.0,0.22,3,Y
13658,42.0,52800.0,Rent,3.0,Education,B,5600.0,10.99,0.0,0.11,14,N
13659,23.0,30000.0,Own,1.0,Personal,A,5000.0,6.62,0.0,0.17,2,N
13660,22.0,29000.0,Rent,4.0,Venture,A,1000.0,7.29,0.0,0.03,4,N
13661,29.0,90444.0,Rent,13.0,Medical,A,12000.0,7.14,0.0,0.13,8,N
13662,33.0,20000.0,Rent,5.0,Personal,C,4000.0,13.47,0.0,0.2,8,Y
13663,26.0,43000.0,Rent,3.0,Education,C,2500.0,13.49,0.0,0.06,2,N
13664,21.0,24996.0,Rent,0.0,Debtconsolidation,B,3000.0,11.49,0.0,0.12,3,N
13665,26.0,44000.0,Rent,0.0,Medical,E,8400.0,14.5,1.0,0.19,3,Y
13666,34.0,61476.0,Mortgage,12.0,Homeimprovement,A,9200.0,7.74,0.0,0.15,7,N
13667,28.0,30000.0,Mortgage,8.0,Debtconsolidation,A,3000.0,7.29,0.0,0.1,5,N
13668,24.0,60000.0,Mortgage,7.0,Venture,B,15850.0,11.11,0.0,0.26,3,N
13669,35.0,35300.0,Rent,0.0,Education,C,7500.0,12.29,0.0,0.21,7,Y
13670,30.0,75600.0,Rent,0.0,Personal,B,25000.0,9.99,1.0,0.33,8,N
13671,27.0,48996.0,Mortgage,0.0,Homeimprovement,B,5000.0,11.83,0.0,0.1,10,N
13672,28.0,33000.0,Rent,2.0,Personal,A,6000.0,7.9,0.0,0.18,6,N
13673,22.0,50000.0,Rent,7.0,Medical,A,4000.0,7.4,0.0,0.08,2,N
13674,25.0,96000.0,Mortgage,9.0,Debtconsolidation,B,18250.0,11.11,0.0,0.19,4,N
13675,27.0,46000.0,Rent,4.0,Medical,C,7500.0,13.49,0.0,0.16,5,N
13676,54.0,77000.0,Rent,24.0,Venture,C,24000.0,13.49,1.0,0.31,21,N
13677,22.0,71400.0,Mortgage,2.0,Medical,D,15000.0,14.96,1.0,0.18,3,Y
13678,31.0,35000.0,Mortgage,2.0,Debtconsolidation,B,10225.0,9.99,0.0,0.29,6,N
13679,27.0,65000.0,Mortgage,7.0,Homeimprovement,B,12000.0,11.36,0.0,0.18,8,N
13680,24.0,82726.0,Mortgage,7.0,Homeimprovement,C,20000.0,11.0,0.0,0.24,4,N
13681,30.0,50000.0,Mortgage,0.0,Venture,C,10000.0,11.0,0.0,0.2,9,N
13682,39.0,39996.0,Rent,9.0,Education,A,8000.0,7.14,0.0,0.2,16,N
13683,22.0,69500.0,Mortgage,6.0,Venture,C,6000.0,13.48,0.0,0.09,2,Y
13684,27.0,110000.0,Mortgage,3.0,Debtconsolidation,B,25000.0,11.0,0.0,0.23,6,N
13685,21.0,32000.0,Rent,5.0,Debtconsolidation,A,6000.0,5.42,0.0,0.19,4,N
13686,31.0,70000.0,Rent,0.0,Personal,C,10000.0,11.0,0.0,0.14,8,Y
13687,24.0,42252.0,Mortgage,3.0,Personal,C,8000.0,12.84,0.0,0.19,2,N
13688,22.0,65000.0,Rent,3.0,Education,A,5300.0,6.62,0.0,0.08,3,N
13689,23.0,78000.0,Rent,7.0,Debtconsolidation,A,8100.0,7.29,0.0,0.1,2,N
13690,26.0,46000.0,Rent,10.0,Debtconsolidation,A,2500.0,8.49,0.0,0.05,4,N
13691,23.0,30000.0,Mortgage,3.0,Personal,B,4500.0,10.62,0.0,0.15,3,N
13692,23.0,30000.0,Mortgage,4.0,Medical,D,4000.0,16.32,1.0,0.13,2,N
13693,43.0,27036.0,Rent,1.0,Personal,D,13750.0,15.31,1.0,0.51,15,Y
13694,26.0,54000.0,Mortgage,10.0,Homeimprovement,B,3600.0,12.69,1.0,0.07,4,N
13695,25.0,90996.0,Rent,5.0,Medical,C,14000.0,12.23,0.0,0.15,2,N
13696,31.0,46000.0,Rent,4.0,Debtconsolidation,C,11200.0,14.27,0.0,0.24,6,Y
13697,26.0,40000.0,Rent,0.0,Venture,A,8200.0,6.62,0.0,0.2,4,N
13698,23.0,18000.0,Rent,1.0,Venture,C,3250.0,13.22,1.0,0.18,2,N
13699,37.0,20004.0,Rent,0.0,Debtconsolidation,B,5000.0,11.0,0.0,0.25,12,N
13700,25.0,59000.0,Mortgage,4.0,Personal,D,3000.0,16.29,1.0,0.05,3,Y
13701,34.0,59000.0,Rent,0.0,Education,D,4100.0,14.91,1.0,0.07,10,N
13702,23.0,64500.0,Mortgage,0.0,Medical,A,10000.0,11.0,0.0,0.16,4,N
13703,24.0,87220.0,Mortgage,7.0,Venture,C,8000.0,11.0,1.0,0.09,3,Y
13704,22.0,55000.0,Rent,2.0,Education,A,6000.0,8.9,0.0,0.11,3,N
13705,24.0,26000.0,Rent,8.0,Education,E,10000.0,16.63,1.0,0.38,2,Y
13706,56.0,70000.0,Mortgage,17.0,Personal,A,2500.0,5.99,0.0,0.04,23,N
13707,21.0,33000.0,Rent,5.0,Education,C,5000.0,12.84,0.0,0.15,2,N
13708,34.0,101000.0,Rent,0.0,Venture,A,16000.0,6.17,0.0,0.16,9,N
13709,26.0,65935.0,Rent,1.0,Education,D,24250.0,14.96,1.0,0.37,4,N
13710,24.0,205000.0,Mortgage,2.0,Medical,B,11000.0,10.99,0.0,0.05,4,N
13711,28.0,51150.0,Mortgage,1.0,Medical,A,7200.0,9.63,0.0,0.14,10,N
13712,24.0,48000.0,Own,5.0,Venture,A,10400.0,7.37,0.0,0.22,3,N
13713,28.0,205000.0,Rent,13.0,Medical,C,17600.0,13.23,0.0,0.09,10,N
13714,23.0,57468.0,Mortgage,8.0,Education,B,14075.0,9.91,0.0,0.24,2,N
13715,29.0,120000.0,Mortgage,7.0,Debtconsolidation,B,20000.0,12.42,0.0,0.17,6,N
13716,23.0,82000.0,Mortgage,5.0,Personal,B,9600.0,10.0,0.0,0.12,2,N
13717,27.0,175000.0,Mortgage,11.0,Venture,B,21000.0,11.0,0.0,0.12,6,N
13718,38.0,96000.0,Rent,18.0,Homeimprovement,F,10000.0,19.04,0.0,0.1,14,N
13719,32.0,44000.0,Mortgage,9.0,Debtconsolidation,A,15600.0,6.17,0.0,0.35,5,N
13720,25.0,48226.0,Rent,9.0,Medical,A,7000.0,7.9,0.0,0.15,3,N
13721,44.0,80000.0,Rent,6.0,Personal,C,6400.0,13.16,0.0,0.08,11,N
13722,26.0,42000.0,Rent,3.0,Personal,A,4500.0,7.66,0.0,0.11,2,N
13723,26.0,22000.0,Own,6.0,Venture,B,7500.0,10.96,0.0,0.34,2,N
13724,40.0,75000.0,Rent,6.0,Education,A,15000.0,7.29,0.0,0.2,11,N
13725,23.0,55000.0,Mortgage,5.0,Education,A,15000.0,6.17,0.0,0.27,3,N
13726,22.0,55000.0,Own,6.0,Education,B,25000.0,10.74,0.0,0.45,2,N
13727,30.0,23000.0,Rent,5.0,Venture,A,14000.0,7.88,1.0,0.61,6,N
13728,22.0,70000.0,Mortgage,6.0,Medical,A,6000.0,6.03,0.0,0.09,2,N
